block,timestamp,amount0,amount1,sqrtPriceX96,liquidity,tick
25588147,1784721791,-121063056451,62917526574899904512,1805883599714798711094576314958997,15455028656751331879,200694
25588147,1784721791,-265864070,138196601125010534,1805884307807192747795887334027287,15455028656751331879,200694
25588147,1784721791,-154669408,80397474610128132,1805884719748150830358126686671558,15455028656751331879,200694
25588148,1784721803,-2062882416,1072294000000000000,1805890213973185238799142971831995,15455028656751331879,200694
25588153,1784721863,-12492169187,6493615687092350000,1805923485991747172521639312536886,15455028656751331879,200695
25588154,1784721875,-119986154347,62382779457119633408,1806243123170178915406745140046787,15455028656751331879,200698
25588155,1784721887,-36854556283,19165724680100814848,1806341324600327726839658777730407,15455028656751331879,200699
25588156,1784721899,-105198977,54710320000000000,1806341604925322350046371397670776,15455028656751331879,200699
25588159,1784721935,-3776757,1964160000000000,1806341614989294584884655960063795,15455028656751331879,200699
25588165,1784722007,-9223626403,4796952545193801728,1806366193637279813818145742822753,15455028656751331879,200699
25588166,1784722019,-43823826708,22793341859029389368,1806482986737662959579311818932224,15454415084658862441,200701
25588170,1784722067,-129953220140,67607691363216034009,1806829409097398485831614029889536,15454415084658862441,200705
25588171,1784722079,-84612455476,44033262383252357120,1807055035891541013118468052197085,15454415084658862441,200707
25588171,1784722079,-1277151495,664728085300000009,1807058441963649805654807637172940,15454415084658862441,200707
25588175,1784722127,252374739,-131224143732136912,1807057769233706391272992936419211,15454415084658862441,200707
25588176,1784722139,56897585897,-29581833992620428231,1806906115849337036797302358241876,15454415084658862441,200705
25588178,1784722175,-10194658,5305201747709664,1806906143033233887245760183098901,15454415084658862441,200705
25588178,1784722175,-121062949,63000000000000000,1806906465845745648481233303947776,15454415084658862441,200705
25588182,1784722223,-378630,197035463437727,1806906466855356963693481708602671,15454415084658862441,200705
25588183,1784722247,15788057,-8207740634374624,1806906424777788495852756503575018,15454415084658862441,200705
25588184,1784722259,22014947318,-11444544276465109743,1806847753504312894983158564746245,15454415084658862441,200705
25588185,1784722271,9631290250,-5006624875111157889,1806822086684373069280816405141962,15454415084658862441,200705
25588186,1784722283,142291829704,-73950862142243777477,1806442972308851235784510536679424,15454415084658862441,200700
25588186,1784722283,4329001425,-2249350320885370423,1806431440853807587810916091393834,15454415084658862441,200700
25588187,1784722295,6698798380,-3480640863868257309,1806413597099870236458889798611204,15454415084658862441,200700
25588189,1784722319,28592801,-14856437915360259,1806413520937280381494924028551148,15454415084658862441,200700
25588196,1784722403,41531630,-21579278959436668,1806413410309565843398402240508772,15454415084658862441,200700
25588197,1784722415,19137742467,-9943433617200425244,1806362434904764303802950342983156,15455028656751331879,200699
25588201,1784722463,3716329453,-1930835364599424385,1806352536732366677986625199939867,15455028656751331879,200699
25588201,1784722463,3394227592,-1763467432726670921,1806343496549559404580357936777675,15455028656751331879,200699
25588202,1784722475,30220855613,-15700436075775062058,1806263010338334365141359411086768,15455028656751331879,200698
25588203,1784722487,745768816,-387426523261865589,1806261024247449058452461403779471,15455028656751331879,200698
25588204,1784722499,44816264494,-23280462887880803008,1806141680030233221230115906119750,15455028656751331879,200697
25588205,1784722511,59226744151,-30761478105465607088,1805983985376884638506860220750083,15455028656751331879,200695
25588208,1784722559,60120429317,-31220151421379552345,1805823939395381234668784132557592,15455028656751331879,200693
25588210,1784722583,249411706,-129506365733026333,1805823275498107485792645815869632,15455028656751331879,200693
25588213,1784722619,-22580206820,11736832452012004909,1805883412735360050634761157863206,15455028656751331879,200694
25588214,1784722631,-18491358,9611834531509760,1805883461984522975739678290766740,15455028656751331879,200694
25588216,1784722655,-31977674779,16622825255415435000,1805968634094654059538230836817671,15455028656751331879,200695
25588217,1784722667,-6156710628,3200597973943843328,1805985033333588082482694036592045,15455028656751331879,200695
25588218,1784722679,-4998375620,2598474259984751640,1805998347408207985392143599960568,15455028656751331879,200695
25588218,1784722679,-107912079,56100000000000000,1805998634853651520759814232825715,15455028656751331879,200695
25588219,1784722691,-49799161274,25890879162659139584,1806131294661930151153818006565034,15455028656751331879,200697
25588219,1784722691,-22724512841,11815872843152649609,1806191836886710142583477763047424,15455028656751331879,200698
25588219,1784722691,-41381417,21517468355664440,1806191947138015583799221119834813,15455028656751331879,200698
25588219,1784722691,-368172987,191442340102099425,1806192928051177118499293266966455,15455028656751331879,200698
25588220,1784722703,-15771082354,8200831940936962747,1806234947512400320556070036259548,15455028656751331879,200698
25588220,1784722703,-1063547947,553049840000000000,1806237781231768519560073328216207,15455028656751331879,200698
25588220,1784722703,-635761995,330600000000000000,1806239475161601546165276736865365,15455028656751331879,200698
25588220,1784722703,-552905522,287514647380164451,1806240948330502421498728410124283,15455028656751331879,200698
25588221,1784722715,-8807455024,4580000000000000000,1806264415356017430124958330309236,15455028656751331879,200698
25588224,1784722751,-133348062866,69357405052176834560,1806619799053643910813756311295210,15454415084658862441,200702
25588225,1784722763,-985520630,512693624270218917,1806622426099939381297638517056987,15454415084658862441,200702
25588225,1784722763,-2308350157,1200870000000000000,1806628579367574281533235447752061,15454415084658862441,200702
25588227,1784722787,-1723804676,896778000284312329,1806633174465332440212630585856610,15454415084658862441,200702
25588231,1784722835,-19673871,10235000000000000,1806633226909555581105409433346899,15454415084658862441,200702
25588237,1784722907,-7979309942,4151150401935043584,1806654497437935697194590244866109,15454415084658862441,200703
25588239,1784722931,-2688676651,1398777203517729261,1806661664783689060925414891247523,15454415084658862441,200703
25588239,1784722931,-20000000000,10405297578171350658,1806714981613003864006664379916175,15454415084658862441,200703
25588243,1784722979,94495216,-49114834206709721,1806714729822299067090553141397182,15454415084658862441,200703
25588243,1784722979,18367734,-9546811948762426,1806714680879885884432969965168556,15454415084658862441,200703
25588248,1784723039,-82387207180,42869632593429766144,1806934345225532969987899555316943,15454415084658862441,200706
25588249,1784723051,69952955526,-36363831462977801771,1806747923446836858341990906241095,15454415084658862441,200704
25588249,1784723051,-14371285912,7477527208318852467,1806786238356993689894612266647552,15454415084658862441,200704
25588250,1784723063,-806566609,419674264692366494,1806788388771335069139178249901260,15454415084658862441,200704
25588251,1784723075,-2513537877,1307855192016590738,1806795090231962923878468922654817,15454415084658862441,200704
25588251,1784723075,-5352037220,2784828100000000000,1806809359713769023386981045426970,15454415084658862441,200704
25588253,1784723099,-30801006584,16027557609163952128,1806891485049153342710733501812677,15454415084658862441,200705
25588253,1784723099,-380150132,197823356613486387,1806892498697639587760785205478475,15454415084658862441,200705
25588254,1784723111,-19988178595,10401804704675705000,1806945797629442225863916288812039,15454415084658862441,200706
25588256,1784723135,-11677155556,6077050349104911360,1806976936484796099662902491515373,15454415084658862441,200706
25588260,1784723183,-10375854110,5400000000000000000,1807004606128661348417741421419027,15454415084658862441,200707
25588264,1784723231,-2246361284,1169115985034188545,1807010596688465619804802128890484,15454415084658862441,200707
25588265,1784723243,-5708265602,2970894732720548582,1807025819577209234798552584215922,15454415084658862441,200707
25588265,1784723243,76784245,-39923114206834461,1807025614908513387844973421346648,15454415084658862441,200707
25588266,1784723255,141616450,-73631874379554266,1807025237429451410004078397377068,15454415084658862441,200707
25588267,1784723267,-963862936,501651792867770549,1807027807897313079401563251984981,15454415084658862441,200707
25588267,1784723267,4791025,-2491045682085888,1807027795126789507359580970160471,15454415084658862441,200707
25588267,1784723267,-1163071828,605333880049622363,1807030896862508126296436733378518,15454415084658862441,200707
25588269,1784723291,185421,-96407989889671,1807030896368265681738657105034802,15454415084658862441,200707
25588279,1784723411,-1920213867,999401559849000000,1807036017309976680982944221985258,15454415084658862441,200707
25588282,1784723447,-12255498,6378560000000000,1807036049993769935264628974837985,15454415084658862441,200707
25588285,1784723483,31304189032,-16275699699486030429,1806952611457030729616513849620650,15454415084658862441,200706
25588287,1784723507,118535480520,-61615445847332242110,1806636735474003252277872794080745,15454415084658862441,200702
25588289,1784723531,1041322,-541190552054671,1806636732699551241348308386153486,15454415084658862441,200702
25588290,1784723543,-6286480,3270448414378759,1806636749457355483112702727192016,15454415084658862441,200702
25588295,1784723603,-90551090983,47114157624734752768,1806878162783742076593971910326604,15454415084658862441,200705
25588298,1784723639,-3975969073,2069003942716879360,1806888764376751478739740248527333,15454415084658862441,200705
25588298,1784723639,-7153508266,3722584260419501233,1806907838928741143188898679159993,15454415084658862441,200705
25588298,1784723639,-75000000,39029352783690527,1806908038915461849831854185579022,15454415084658862441,200705
25588300,1784723663,-62500000,32524467252662090,1806908205571096255036590967408606,15454415084658862441,200705
